Concatenate,Year,Pasture,Treatment,Allocation.number,Type,Owner,Tag.Color,Tag,QAQC.Notes,Actual.on.date,Actual.off.date,Season.on.date,Season.off.date,Season.Days,on_Weight,on_Shrink,off_Weight,off_Shrink,Gain_shrunk,ADG_shrunk,Use.Flag
2010_23E,2010,23E,heavy,30,steer,Local,blue,533,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,616,0,878,0,262,1.969924812,0
2010_23E,2010,23E,heavy,30,steer,Local,blue,559,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,684,0,868,0,184,1.383458647,0
2010_23E,2010,23E,heavy,30,steer,Local,blue,560,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,526,0,800,0,274,2.060150376,0
2010_23E,2010,23E,heavy,30,steer,Local,pink,640,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,558,0,786,0,228,1.714285714,0
2010_23E,2010,23E,heavy,30,steer,Local,pink,662,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,672,0,878,0,206,1.54887218,0
2010_23E,2010,23E,heavy,30,steer,Local,pink,693,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,686,0,932,0,246,1.84962406,0
2010_23E,2010,23E,heavy,30,steer,Local,pink,698,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,642,0,848,0,206,1.54887218,0
2010_23E,2010,23E,heavy,30,steer,Local,pink,699,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,580,0,764,0,184,1.383458647,0
2010_23E,2010,23E,heavy,30,steer,Local,pink,700,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,570,0,792,0,222,1.669172932,0
2010_23E,2010,23E,heavy,30,steer,Local,pink,717,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,602,0,798,0,196,1.473684211,0
2010_23E,2010,23E,heavy,30,steer,Local,pink,733,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,656,0,912,0,256,1.92481203,0
2010_23E,2010,23E,heavy,30,steer,Local,pink,791,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,618,0,872,0,254,1.909774436,0
2010_23E,2010,23E,heavy,30,steer,Local,pink,792,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,634,0,916,0,282,2.120300752,0
2010_23W,2010,23W,light,15,steer,Local,white,86,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,568,0,920,0,352,2.646616541,0
2010_23W,2010,23W,light,15,steer,Local,yellow,141,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,568,0,872,0,304,2.285714286,0
2010_23W,2010,23W,light,15,steer,Local,yellow,167,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,594,0,968,0,374,2.812030075,0
2010_23W,2010,23W,light,15,steer,Local,yellow,231,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,636,0,922,0,286,2.15037594,0
2010_23W,2010,23W,light,15,steer,Local,yellow,240,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,618,0,922,0,304,2.285714286,0
2010_23W,2010,23W,light,15,steer,Local,yellow,335,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,620,0,932,0,312,2.345864662,0
2010_23W,2010,23W,light,15,steer,Local,green,460,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,482,0,724,0,242,1.819548872,0
2010_23W,2010,23W,light,15,steer,Local,green,463,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,588,0,946,0,358,2.691729323,0
2010_23W,2010,23W,light,15,steer,Local,blue,511,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,582,0,842,0,260,1.954887218,0
2010_23W,2010,23W,light,15,steer,Local,pink,659,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,604,0,888,0,284,2.135338346,0
2010_23W,2010,23W,light,15,steer,Local,pink,702,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,666,0,938,0,272,2.045112782,0
2010_23W,2010,23W,light,15,steer,Local,pink,734,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,628,0,858,0,230,1.729323308,0
2010_23W,2010,23W,light,15,steer,Local,pink,755,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,652,0,922,0,270,2.030075188,0
2010_23W,2010,23W,light,15,steer,Local,pink,767,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,668,0,934,0,266,2,0
2010_23W,2010,23W,light,15,steer,Local,pink,783,,5/18/2010,9/30/2010,5/19/2010,9/29/2010,133,672,0,952,0,280,2.105263158,0
2011_15E,2011,15E,moderate,20,steer,Local,white,48,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,556,0,838,0,282,2.058394161,0
2011_15E,2011,15E,moderate,20,steer,Local,white,53,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,528,0,858,0,330,2.408759124,0
2011_15E,2011,15E,moderate,20,steer,Local,white,74,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,544,0,868,0,324,2.364963504,0
2011_15E,2011,15E,moderate,20,steer,Local,white,135,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,634,0,900,0,266,1.941605839,0
2011_15E,2011,15E,moderate,20,steer,Local,white,172,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,674,0,886,0,212,1.547445255,0
2011_15E,2011,15E,moderate,20,steer,Local,white,178,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,596,0,856,0,260,1.897810219,0
2011_15E,2011,15E,moderate,20,steer,Local,white,180,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,614,0,838,0,224,1.635036496,0
2011_15E,2011,15E,moderate,20,steer,Local,white,217,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,654,0,866,0,212,1.547445255,0
2011_15E,2011,15E,moderate,20,steer,Local,yellow,439,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,626,0,892,0,266,1.941605839,0
2011_15E,2011,15E,moderate,20,steer,Local,yellow,464,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,638,0,932,0,294,2.145985401,0
2011_15E,2011,15E,moderate,20,steer,Local,yellow,474,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,640,0,912,0,272,1.98540146,0
2011_15E,2011,15E,moderate,20,steer,Local,yellow,486,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,612,0,870,0,258,1.883211679,0
2011_15E,2011,15E,moderate,20,steer,Local,yellow,496,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,566,0,880,0,314,2.291970803,0
2011_15E,2011,15E,moderate,20,steer,Local,yellow,567,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,674,0,904,0,230,1.678832117,0
2011_15E,2011,15E,moderate,20,steer,Local,yellow,610,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,574,0,832,0,258,1.883211679,0
2011_15E,2011,15E,moderate,20,steer,Local,yellow,617,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,560,0,784,0,224,1.635036496,0
2011_15E,2011,15E,moderate,20,steer,Local,blue,764,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,514,0,790,0,276,2.01459854,0
2011_15E,2011,15E,moderate,20,steer,Local,orange,810,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,514,0,786,0,272,1.98540146,0
2011_15E,2011,15E,moderate,20,steer,Local,orange,824,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,584,0,862,0,278,2.02919708,0
2011_15E,2011,15E,moderate,20,steer,Local,pink,914,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,674,0,972,0,298,2.175182482,0
2011_23E,2011,23E,heavy,30,steer,Local,white,15,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,618,0,866,0,248,1.810218978,0
2011_23E,2011,23E,heavy,30,steer,Local,white,28,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,654,0,1024,0,370,2.700729927,0
2011_23E,2011,23E,heavy,30,steer,Local,white,66,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,628,0,996,0,368,2.686131387,0
2011_23E,2011,23E,heavy,30,steer,Local,white,69,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,634,0,910,0,276,2.01459854,0
2011_23E,2011,23E,heavy,30,steer,Local,white,171,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,562,0,808,0,246,1.795620438,0
2011_23E,2011,23E,heavy,30,steer,Local,white,201,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,666,0,986,0,320,2.335766423,0
2011_23E,2011,23E,heavy,30,steer,Local,white,220,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,576,0,898,0,322,2.350364964,0
2011_23E,2011,23E,heavy,30,steer,Local,white,230,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,568,0,788,0,220,1.605839416,0
2011_23E,2011,23E,heavy,30,steer,Local,white,247,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,522,0,776,0,254,1.854014599,0
2011_23E,2011,23E,heavy,30,steer,Local,white,304,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,616,0,786,0,170,1.240875912,outlier
2011_23E,2011,23E,heavy,30,steer,Local,white,305,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,664,0,968,0,304,2.218978102,0
2011_23E,2011,23E,heavy,30,steer,Local,white,316,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,680,0,922,0,242,1.766423358,0
2011_23E,2011,23E,heavy,30,steer,Local,white,318,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,616,0,902,0,286,2.087591241,0
2011_23E,2011,23E,heavy,30,steer,Local,yellow,426,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,642,0,936,0,294,2.145985401,0
2011_23E,2011,23E,heavy,30,steer,Local,yellow,433,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,664,0,972,0,308,2.248175182,0
2011_23E,2011,23E,heavy,30,steer,Local,yellow,460,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,572,0,884,0,312,2.277372263,0
2011_23E,2011,23E,heavy,30,steer,Local,yellow,491,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,604,0,892,0,288,2.102189781,0
2011_23E,2011,23E,heavy,30,steer,Local,yellow,497,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,600,0,922,0,322,2.350364964,0
2011_23E,2011,23E,heavy,30,steer,Local,yellow,526,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,544,0,848,0,304,2.218978102,0
2011_23E,2011,23E,heavy,30,steer,Local,yellow,577,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,616,0,838,0,222,1.620437956,0
2011_23E,2011,23E,heavy,30,steer,Local,yellow,582,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,592,0,852,0,260,1.897810219,0
2011_23E,2011,23E,heavy,30,steer,Local,yellow,611,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,584,0,862,0,278,2.02919708,0
2011_23E,2011,23E,heavy,30,steer,Local,blue,741,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,598,0,902,0,304,2.218978102,0
2011_23E,2011,23E,heavy,30,steer,Local,blue,743,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,536,0,886,0,350,2.554744526,0
2011_23E,2011,23E,heavy,30,steer,Local,blue,763,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,582,0,848,0,266,1.941605839,0
2011_23E,2011,23E,heavy,30,steer,Local,orange,803,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,540,0,830,0,290,2.116788321,0
2011_23E,2011,23E,heavy,30,steer,Local,orange,806,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,548,0,818,0,270,1.97080292,0
2011_23E,2011,23E,heavy,30,steer,Local,orange,816,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,532,0,750,0,218,1.591240876,0
2011_23E,2011,23E,heavy,30,steer,Local,green,853,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,598,0,874,0,276,2.01459854,0
2011_23E,2011,23E,heavy,30,steer,Local,green,863,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,556,0,822,0,266,1.941605839,0
2011_23W,2011,23W,light,15,steer,Local,white,42,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,574,0,942,0,368,2.686131387,0
2011_23W,2011,23W,light,15,steer,Local,white,63,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,554,0,858,0,304,2.218978102,0
2011_23W,2011,23W,light,15,steer,Local,white,99,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,646,0,994,0,348,2.540145985,0
2011_23W,2011,23W,light,15,steer,Local,white,155,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,568,0,912,0,344,2.510948905,0
2011_23W,2011,23W,light,15,steer,Local,white,200,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,596,0,896,0,300,2.189781022,0
2011_23W,2011,23W,light,15,steer,Local,white,215,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,514,0,834,0,320,2.335766423,0
2011_23W,2011,23W,light,15,steer,Local,white,329,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,624,0,898,0,274,2,0
2011_23W,2011,23W,light,15,steer,Local,white,335,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,676,0,984,0,308,2.248175182,0
2011_23W,2011,23W,light,15,steer,Local,yellow,422,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,584,0,962,0,378,2.759124088,0
2011_23W,2011,23W,light,15,steer,Local,yellow,430,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,534,0,910,0,376,2.744525547,0
2011_23W,2011,23W,light,15,steer,Local,yellow,438,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,638,0,1004,0,366,2.671532847,0
2011_23W,2011,23W,light,15,steer,Local,yellow,452,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,588,0,912,0,324,2.364963504,0
2011_23W,2011,23W,light,15,steer,Local,yellow,572,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,658,0,980,0,322,2.350364964,0
2011_23W,2011,23W,light,15,steer,Local,green,872,,5/12/2011,9/28/2011,5/13/2011,9/27/2011,137,630,0,898,0,268,1.95620438,0
2012_15E,2012,15E,moderate,20,steer,Local,White,40,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,738,0,938,0,200,1.57480315,0
2012_15E,2012,15E,moderate,20,steer,Local,White,61,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,672,0,874,0,202,1.590551181,0
2012_15E,2012,15E,moderate,20,steer,Local,White,128,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,616,0,750,0,134,1.05511811,0
2012_15E,2012,15E,moderate,20,steer,Local,White,134,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,724,0,894,0,170,1.338582677,0
2012_15E,2012,15E,moderate,20,steer,Local,White,241,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,554,0,686,0,132,1.039370079,0
2012_15E,2012,15E,moderate,20,steer,Local,White,250,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,672,0,826,0,154,1.212598425,0
2012_15E,2012,15E,moderate,20,steer,Local,White,259,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,682,0,798,0,116,0.913385827,0
2012_15E,2012,15E,moderate,20,steer,Local,White,277,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,658,0,864,0,206,1.622047244,0
2012_15E,2012,15E,moderate,20,steer,Local,White,308,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,646,0,832,0,186,1.464566929,0
2012_15E,2012,15E,moderate,20,steer,Local,White,312,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,724,0,862,0,138,1.086614173,0
2012_15E,2012,15E,moderate,20,steer,Local,Yellow,425,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,592,0,778,0,186,1.464566929,0
2012_15E,2012,15E,moderate,20,steer,Local,Yellow,435,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,640,0,858,0,218,1.716535433,0
2012_15E,2012,15E,moderate,20,steer,Local,Yellow,443,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,608,0,718,0,110,0.866141732,0
2012_15E,2012,15E,moderate,20,steer,Local,Yellow,464,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,698,0,894,0,196,1.543307087,0
2012_15E,2012,15E,moderate,20,steer,Local,Yellow,470,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,632,0,832,0,200,1.57480315,0
2012_15E,2012,15E,moderate,20,steer,Local,Yellow,473,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,760,0,888,0,128,1.007874016,0
2012_15E,2012,15E,moderate,20,steer,Local,Green,622,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,614,0,828,0,214,1.68503937,0
2012_15E,2012,15E,moderate,20,steer,Local,Green,671,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,556,0,738,0,182,1.433070866,0
2012_15E,2012,15E,moderate,20,steer,Local,Green,685,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,610,0,818,0,208,1.637795276,0
2012_15E,2012,15E,moderate,20,steer,Local,Blue,760,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,570,0,760,0,190,1.496062992,0
2012_23E,2012,23E,heavy,30,steer,Local,White,14,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,644,0,768,0,124,0.976377953,0
2012_23E,2012,23E,heavy,30,steer,Local,White,49,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,722,0,832,0,110,0.866141732,0
2012_23E,2012,23E,heavy,30,steer,Local,White,111,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,684,0,792,0,108,0.850393701,0
2012_23E,2012,23E,heavy,30,steer,Local,White,131,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,654,0,714,0,60,0.472440945,0
2012_23E,2012,23E,heavy,30,steer,Local,White,137,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,692,0,782,0,90,0.708661417,0
2012_23E,2012,23E,heavy,30,steer,Local,White,145,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,662,0,724,0,62,0.488188976,0
2012_23E,2012,23E,heavy,30,steer,Local,White,168,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,606,0,712,0,106,0.834645669,0
2012_23E,2012,23E,heavy,30,steer,Local,White,175,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,752,0,724,0,-28,-0.220472441,outlier
2012_23E,2012,23E,heavy,30,steer,Local,White,182,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,572,0,662,0,90,0.708661417,0
2012_23E,2012,23E,heavy,30,steer,Local,White,183,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,550,0,722,0,172,1.354330709,0
2012_23E,2012,23E,heavy,30,steer,Local,White,186,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,744,0,794,0,50,0.393700787,0
2012_23E,2012,23E,heavy,30,steer,Local,White,244,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,648,0,734,0,86,0.677165354,0
2012_23E,2012,23E,heavy,30,steer,Local,White,251,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,526,0,688,0,162,1.275590551,0
2012_23E,2012,23E,heavy,30,steer,Local,White,253,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,626,0,780,0,154,1.212598425,0
2012_23E,2012,23E,heavy,30,steer,Local,White,276,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,690,0,778,0,88,0.692913386,0
2012_23E,2012,23E,heavy,30,steer,Local,White,280,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,622,0,692,0,70,0.551181102,0
2012_23E,2012,23E,heavy,30,steer,Local,White,320,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,748,0,874,0,126,0.992125984,0
2012_23E,2012,23E,heavy,30,steer,Local,Yellow,442,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,670,0,766,0,96,0.755905512,0
2012_23E,2012,23E,heavy,30,steer,Local,Yellow,541,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,652,0,740,0,88,0.692913386,0
2012_23E,2012,23E,heavy,30,steer,Local,Yellow,549,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,732,0,736,0,4,0.031496063,0
2012_23E,2012,23E,heavy,30,steer,Local,Green,612,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,614,0,798,0,184,1.448818898,0
2012_23E,2012,23E,heavy,30,steer,Local,NA,635,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,634,0,922,0,288,2.267716535,outlier
2012_23E,2012,23E,heavy,30,steer,Local,Green,672,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,582,0,760,0,178,1.401574803,0
2012_23E,2012,23E,heavy,30,steer,Local,Green,684,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,620,0,804,0,184,1.448818898,0
2012_23E,2012,23E,heavy,30,steer,Local,Blue,729,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,588,0,708,0,120,0.94488189,0
2012_23E,2012,23E,heavy,30,steer,Local,Pink,859,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,562,0,688,0,126,0.992125984,0
2012_23E,2012,23E,heavy,30,steer,Local,Pink,861,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,600,0,734,0,134,1.05511811,0
2012_23E,2012,23E,heavy,30,steer,Local,Pink,863,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,638,0,756,0,118,0.929133858,0
2012_23E,2012,23E,heavy,30,steer,Local,Pink,866,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,678,0,820,0,142,1.118110236,0
2012_23E,2012,23E,heavy,30,steer,Local,Pink,876,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,708,0,812,0,104,0.818897638,0
2012_23W,2012,23W,light,15,steer,Local,White,119,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,678,0,866,0,188,1.480314961,0
2012_23W,2012,23W,light,15,steer,Local,White,177,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,728,0,1048,0,320,2.519685039,0
2012_23W,2012,23W,light,15,steer,Local,White,189,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,732,0,908,0,176,1.385826772,0
2012_23W,2012,23W,light,15,steer,Local,White,201,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,654,0,838,0,184,1.448818898,0
2012_23W,2012,23W,light,15,steer,Local,White,271,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,626,0,904,0,278,2.188976378,0
2012_23W,2012,23W,light,15,steer,Local,White,292,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,674,0,926,0,252,1.984251969,0
2012_23W,2012,23W,light,15,steer,Local,White,301,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,692,0,988,0,296,2.330708661,0
2012_23W,2012,23W,light,15,steer,Local,White,321,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,644,0,942,0,298,2.346456693,0
2012_23W,2012,23W,light,15,steer,Local,White,348,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,754,0,996,0,242,1.905511811,0
2012_23W,2012,23W,light,15,steer,Local,Yellow,494,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,638,0,874,0,236,1.858267717,0
2012_23W,2012,23W,light,15,steer,Local,Green,628,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,614,0,866,0,252,1.984251969,0
2012_23W,2012,23W,light,15,steer,Local,Green,699,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,532,0,816,0,284,2.236220472,0
2012_23W,2012,23W,light,15,steer,Local,Blue,737,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,564,0,754,0,190,1.496062992,0
2012_23W,2012,23W,light,15,steer,Local,Blue,779,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,588,0,854,0,266,2.094488189,0
2012_23W,2012,23W,light,15,steer,Local,Pink,848,,5/17/2012,9/25/2012,5/18/2012,9/22/2012,127,608,0,864,0,256,2.015748031,0
2013_15E,2013,15E,moderate,20,steer,Local,White,16,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,574,0,890,0.07,253.7,2.114166667,0
2013_15E,2013,15E,moderate,20,steer,Local,White,47,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,710,0,1020,0.07,238.6,1.988333333,0
2013_15E,2013,15E,moderate,20,steer,Local,White,63,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,654,0,1010,0.07,285.3,2.3775,0
2013_15E,2013,15E,moderate,20,steer,Local,White,70,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,600,0,896,0.07,233.28,1.944,0
2013_15E,2013,15E,moderate,20,steer,Local,White,74,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,546,0,880,0.07,272.4,2.27,0
2013_15E,2013,15E,moderate,20,steer,Local,White,77,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,682,0,982,0.07,231.26,1.927166667,0
2013_15E,2013,15E,moderate,20,steer,Local,White,105,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,528,0,846,0.07,258.78,2.1565,0
2013_15E,2013,15E,moderate,20,steer,Local,White,116,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,618,0,928,0.07,245.04,2.042,0
2013_15E,2013,15E,moderate,20,steer,Local,White,130,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,596,0,926,0.07,265.18,2.209833333,0
2013_15E,2013,15E,moderate,20,steer,Local,White,158,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,506,0,708,0.07,152.44,1.270333333,0
2013_15E,2013,15E,moderate,20,steer,Local,White,168,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,610,0,914,0.07,240.02,2.000166667,0
2013_15E,2013,15E,moderate,20,steer,Local,Yellow,451,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,560,0,846,0.07,226.78,1.889833333,0
2013_15E,2013,15E,moderate,20,steer,Local,Yellow,479,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,636,0,888,0.07,189.84,1.582,0
2013_15E,2013,15E,moderate,20,steer,Local,Yellow,502,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,662,0,876,0.07,152.68,1.272333333,0
2013_15E,2013,15E,moderate,20,steer,Local,Yellow,517,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,688,0,984,0.07,227.12,1.892666667,0
2013_15E,2013,15E,moderate,20,steer,Local,Green,657,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,540,0,854,0.07,254.22,2.1185,0
2013_15E,2013,15E,moderate,20,steer,Local,Green,675,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,628,0,980,0.07,283.4,2.361666667,0
2013_15E,2013,15E,moderate,20,steer,Local,Green,702,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,572,0,976,0.07,335.68,2.797333333,0
